customer_id,frequency,monetary_total,avg_order_value,first_purchase,last_purchase,category_diversity,recency_days,tenure_days,r_score,f_score,m_score,avg_days_between_orders,rfm_total_score
3809,2,88.03,44.02,2024-10-02 00:00:00,2024-10-05 00:00:00,2,632,3,1,1,2,3.0,4
3013,2,45.75,22.88,2024-04-05 00:00:00,2024-10-06 00:00:00,2,631,184,1,1,1,184.0,3
2971,2,86.42,43.21,2024-02-26 00:00:00,2024-10-06 00:00:00,2,631,223,1,1,2,223.0,4
3921,3,141.38,47.13,2023-11-15 00:00:00,2024-10-08 00:00:00,2,629,328,1,2,2,164.0,5
2512,5,380.65,76.13,2023-11-11 00:00:00,2024-10-08 00:00:00,3,629,332,1,3,3,83.0,7
2854,2,64.38,32.19,2024-08-21 00:00:00,2024-10-10 00:00:00,1,627,50,1,1,1,50.0,3
3660,1,37.52,37.52,2024-10-11 00:00:00,2024-10-11 00:00:00,1,626,0,1,1,1,,3
2861,6,190.61,31.77,2023-10-05 00:00:00,2024-10-11 00:00:00,4,626,372,1,3,2,74.4,6
3306,6,201.54,33.59,2023-03-05 00:00:00,2024-10-11 00:00:00,3,626,586,1,3,2,117.2,6
3492,6,211.76,35.29,2023-03-12 00:00:00,2024-10-11 00:00:00,4,626,579,1,3,3,115.8,7
2983,3,84.26,28.09,2022-12-10 00:00:00,2024-10-12 00:00:00,2,625,672,1,2,2,336.0,5
3993,3,151.71,50.57,2023-07-15 00:00:00,2024-10-13 00:00:00,3,624,456,1,2,2,228.0,5
3496,4,97.54,24.38,2024-05-30 00:00:00,2024-10-14 00:00:00,3,623,137,1,2,2,45.7,5
2980,3,72.85,24.28,2023-11-27 00:00:00,2024-10-15 00:00:00,2,622,323,1,2,1,161.5,4
1543,2,73.18,36.59,2024-09-24 00:00:00,2024-10-16 00:00:00,1,621,22,1,1,1,22.0,3
3029,4,248.61,62.15,2024-01-02 00:00:00,2024-10-16 00:00:00,3,621,288,1,2,3,96.0,6
3712,1,14.98,14.98,2024-10-17 00:00:00,2024-10-17 00:00:00,1,620,0,1,1,1,,3
4000,1,42.09,42.09,2024-10-17 00:00:00,2024-10-17 00:00:00,1,620,0,1,1,1,,3
3446,1,13.74,13.74,2024-10-18 00:00:00,2024-10-18 00:00:00,1,619,0,1,1,1,,3
3823,1,37.83,37.83,2024-10-19 00:00:00,2024-10-19 00:00:00,1,618,0,1,1,1,,3
3899,1,35.87,35.87,2024-10-20 00:00:00,2024-10-20 00:00:00,1,617,0,1,1,1,,3
3637,1,43.46,43.46,2024-10-20 00:00:00,2024-10-20 00:00:00,1,617,0,1,1,1,,3
3929,2,76.11,38.05,2024-10-13 00:00:00,2024-10-20 00:00:00,2,617,7,1,1,1,7.0,3
3407,4,126.08,31.52,2023-05-03 00:00:00,2024-10-21 00:00:00,3,616,537,1,2,2,179.0,5
3061,1,54.63,54.63,2024-10-22 00:00:00,2024-10-22 00:00:00,1,615,0,1,1,1,,3
3160,1,43.49,43.49,2024-10-23 00:00:00,2024-10-23 00:00:00,1,614,0,1,1,1,,3
1524,2,127.04,63.52,2024-02-27 00:00:00,2024-10-23 00:00:00,1,614,239,1,2,2,239.0,5
3403,4,222.54,55.63,2023-04-20 00:00:00,2024-10-23 00:00:00,3,614,552,1,2,3,184.0,6
3776,1,56.12,56.12,2024-10-24 00:00:00,2024-10-24 00:00:00,1,613,0,1,1,1,,3
2942,3,180.65,60.22,2024-09-15 00:00:00,2024-10-24 00:00:00,2,613,39,1,2,2,19.5,5
2899,5,123.85,24.77,2023-12-04 00:00:00,2024-10-24 00:00:00,3,613,325,1,3,2,81.3,6
1893,3,130.19,43.4,2024-03-02 00:00:00,2024-10-25 00:00:00,3,612,237,1,2,2,118.5,5
2862,4,180.22,45.05,2024-04-02 00:00:00,2024-10-25 00:00:00,3,612,206,1,2,2,68.7,5
3764,1,11.71,11.71,2024-10-26 00:00:00,2024-10-26 00:00:00,1,611,0,1,1,1,,3
3044,1,30.72,30.72,2024-10-31 00:00:00,2024-10-31 00:00:00,1,606,0,1,1,1,,3
3053,6,252.2,42.03,2023-08-27 00:00:00,2024-10-31 00:00:00,3,606,431,1,3,3,86.2,7
3065,2,52.76,26.38,2024-10-28 00:00:00,2024-11-01 00:00:00,2,605,4,1,1,1,4.0,3
1687,1,71.67,71.67,2024-11-02 00:00:00,2024-11-02 00:00:00,1,604,0,1,1,1,,3
3988,2,42.26,21.13,2024-05-17 00:00:00,2024-11-02 00:00:00,2,604,169,1,1,1,169.0,3
3768,1,46.08,46.08,2024-11-04 00:00:00,2024-11-04 00:00:00,1,602,0,1,1,1,,3
3636,1,34.82,34.82,2024-11-06 00:00:00,2024-11-06 00:00:00,1,600,0,1,1,1,,3
2920,2,67.85,33.92,2024-11-01 00:00:00,2024-11-06 00:00:00,1,600,5,1,1,1,5.0,3
3944,2,118.08,59.04,2024-08-27 00:00:00,2024-11-06 00:00:00,2,600,71,1,2,2,71.0,5
3408,5,224.82,44.96,2023-05-10 00:00:00,2024-11-07 00:00:00,5,599,547,1,3,3,136.8,7
3699,2,84.64,42.32,2024-07-30 00:00:00,2024-11-09 00:00:00,2,597,102,1,1,2,102.0,4
3041,4,196.71,49.18,2024-02-18 00:00:00,2024-11-09 00:00:00,3,597,265,1,2,2,88.3,5
3052,1,9.94,9.94,2024-11-10 00:00:00,2024-11-10 00:00:00,1,596,0,1,1,1,,3
3922,2,86.81,43.41,2024-10-30 00:00:00,2024-11-10 00:00:00,2,596,11,1,1,2,11.0,4
2934,3,107.53,35.84,2024-03-26 00:00:00,2024-11-10 00:00:00,2,596,229,1,2,2,114.5,5
2280,4,218.39,54.6,2023-12-28 00:00:00,2024-11-10 00:00:00,2,596,318,1,2,3,106.0,6
3895,2,32.43,16.21,2024-08-21 00:00:00,2024-11-11 00:00:00,2,595,82,1,1,1,82.0,3
3416,4,79.75,19.94,2024-06-20 00:00:00,2024-11-11 00:00:00,3,595,144,1,2,1,48.0,4
2827,1,43.02,43.02,2024-11-12 00:00:00,2024-11-12 00:00:00,1,594,0,1,1,1,,3
3627,3,197.58,65.86,2024-09-15 00:00:00,2024-11-12 00:00:00,3,594,58,1,2,2,29.0,5
3366,1,35.51,35.51,2024-11-14 00:00:00,2024-11-14 00:00:00,1,592,0,1,1,1,,3
3661,2,56.68,28.34,2024-11-03 00:00:00,2024-11-14 00:00:00,2,592,11,1,1,1,11.0,3
3089,3,148.92,49.64,2023-08-01 00:00:00,2024-11-14 00:00:00,2,592,471,1,2,2,235.5,5
3086,2,66.03,33.02,2024-01-31 00:00:00,2024-11-15 00:00:00,2,591,289,1,1,1,289.0,3
3658,1,50.01,50.01,2024-11-16 00:00:00,2024-11-16 00:00:00,1,590,0,1,1,1,,3
3616,2,109.25,54.63,2024-11-02 00:00:00,2024-11-16 00:00:00,1,590,14,1,2,2,14.0,5
3912,2,73.17,36.59,2024-08-25 00:00:00,2024-11-17 00:00:00,2,589,84,1,1,1,84.0,3
3526,5,283.6,56.72,2023-09-13 00:00:00,2024-11-17 00:00:00,3,589,431,1,3,3,107.8,7
2955,6,314.31,52.38,2024-01-03 00:00:00,2024-11-17 00:00:00,4,589,319,1,3,3,63.8,7
3373,2,73.71,36.86,2024-05-18 00:00:00,2024-11-18 00:00:00,2,588,184,1,1,1,184.0,3
1430,1,63.65,63.65,2024-11-19 00:00:00,2024-11-19 00:00:00,1,587,0,1,1,1,,3
3785,1,27.43,27.43,2024-11-20 00:00:00,2024-11-20 00:00:00,1,586,0,1,1,1,,3
2937,3,120.83,40.28,2024-02-22 00:00:00,2024-11-20 00:00:00,3,586,272,1,2,2,136.0,5
3723,1,33.19,33.19,2024-11-21 00:00:00,2024-11-21 00:00:00,1,585,0,1,1,1,,3
3727,1,47.96,47.96,2024-11-22 00:00:00,2024-11-22 00:00:00,1,584,0,1,1,1,,3
2932,7,311.93,44.56,2023-08-18 00:00:00,2024-11-22 00:00:00,4,584,462,1,3,3,77.0,7
3999,1,33.08,33.08,2024-11-23 00:00:00,2024-11-23 00:00:00,1,583,0,1,1,1,,3
2863,1,46.36,46.36,2024-11-23 00:00:00,2024-11-23 00:00:00,1,583,0,1,1,1,,3
3884,2,129.4,64.7,2024-10-13 00:00:00,2024-11-23 00:00:00,2,583,41,1,2,2,41.0,5
1889,3,177.21,59.07,2024-06-08 00:00:00,2024-11-23 00:00:00,3,583,168,1,2,2,84.0,5
3813,2,80.3,40.15,2024-03-04 00:00:00,2024-11-24 00:00:00,2,582,265,1,1,1,265.0,3
3083,1,28.79,28.79,2024-11-26 00:00:00,2024-11-26 00:00:00,1,580,0,1,1,1,,3
3244,5,377.65,75.53,2024-02-27 00:00:00,2024-11-27 00:00:00,5,579,274,1,3,3,68.5,7
3116,7,329.79,47.11,2023-11-26 00:00:00,2024-11-27 00:00:00,4,579,367,1,3,3,61.2,7
3518,1,66.12,66.12,2024-11-28 00:00:00,2024-11-28 00:00:00,1,578,0,1,1,1,,3
3818,2,82.04,41.02,2024-11-20 00:00:00,2024-11-28 00:00:00,1,578,8,1,1,1,8.0,3
3908,1,61.5,61.5,2024-11-29 00:00:00,2024-11-29 00:00:00,1,577,0,1,1,1,,3
3430,2,156.13,78.06,2024-08-28 00:00:00,2024-11-29 00:00:00,2,577,93,1,2,2,93.0,5
2949,3,171.76,57.25,2023-09-04 00:00:00,2024-11-29 00:00:00,1,577,452,1,2,2,226.0,5
3028,4,215.29,53.82,2024-07-02 00:00:00,2024-11-29 00:00:00,4,577,150,1,2,3,50.0,6
3223,1,48.22,48.22,2024-11-30 00:00:00,2024-11-30 00:00:00,1,576,0,1,1,1,,3
3552,4,155.75,38.94,2024-04-21 00:00:00,2024-11-30 00:00:00,4,576,223,1,2,2,74.3,5
2857,3,232.89,77.63,2024-06-14 00:00:00,2024-12-01 00:00:00,2,575,170,1,2,3,85.0,6
3495,5,257.99,51.6,2023-05-16 00:00:00,2024-12-01 00:00:00,4,575,565,1,3,3,141.3,7
3841,1,43.94,43.94,2024-12-03 00:00:00,2024-12-03 00:00:00,1,573,0,1,1,1,,3
3155,2,104.95,52.47,2023-12-20 00:00:00,2024-12-03 00:00:00,1,573,349,1,2,2,349.0,5
3238,3,244.97,81.66,2024-06-08 00:00:00,2024-12-04 00:00:00,2,572,179,1,2,3,89.5,6
3474,6,332.74,55.46,2023-08-25 00:00:00,2024-12-07 00:00:00,4,569,470,1,3,3,94.0,7
3956,1,29.08,29.08,2024-12-08 00:00:00,2024-12-08 00:00:00,1,568,0,1,1,1,,3
1576,1,54.55,54.55,2024-12-08 00:00:00,2024-12-08 00:00:00,1,568,0,1,1,1,,3
3143,6,329.05,54.84,2023-10-15 00:00:00,2024-12-08 00:00:00,3,568,420,1,3,3,84.0,7
3597,2,81.05,40.52,2023-08-24 00:00:00,2024-12-09 00:00:00,2,567,473,1,1,1,473.0,3
3151,5,132.16,26.43,2023-12-08 00:00:00,2024-12-09 00:00:00,3,567,367,1,3,2,91.8,6
3023,5,329.17,65.83,2023-12-17 00:00:00,2024-12-09 00:00:00,2,567,358,1,3,3,89.5,7
3986,1,12.86,12.86,2024-12-10 00:00:00,2024-12-10 00:00:00,1,566,0,1,1,1,,3
3640,2,63.82,31.91,2024-07-23 00:00:00,2024-12-10 00:00:00,2,566,140,1,1,1,140.0,3
3715,2,73.43,36.72,2024-09-12 00:00:00,2024-12-11 00:00:00,2,565,90,1,1,1,90.0,3
3690,1,34.24,34.24,2024-12-12 00:00:00,2024-12-12 00:00:00,1,564,0,1,1,1,,3
3979,1,46.55,46.55,2024-12-12 00:00:00,2024-12-12 00:00:00,1,564,0,1,1,1,,3
3656,1,37.06,37.06,2024-12-13 00:00:00,2024-12-13 00:00:00,1,563,0,1,1,1,,3
3733,1,60.33,60.33,2024-12-13 00:00:00,2024-12-13 00:00:00,1,563,0,1,1,1,,3
3752,3,148.45,49.48,2024-04-27 00:00:00,2024-12-13 00:00:00,3,563,230,1,2,2,115.0,5
3856,1,26.0,26.0,2024-12-14 00:00:00,2024-12-14 00:00:00,1,562,0,1,1,1,,3
3666,1,31.21,31.21,2024-12-15 00:00:00,2024-12-15 00:00:00,1,561,0,1,1,1,,3
3494,4,171.71,42.93,2024-03-31 00:00:00,2024-12-16 00:00:00,4,560,260,1,2,2,86.7,5
2952,4,306.78,76.69,2024-01-26 00:00:00,2024-12-16 00:00:00,3,560,325,1,3,3,108.3,7
3974,1,51.79,51.79,2024-12-18 00:00:00,2024-12-18 00:00:00,1,558,0,1,1,1,,3
2907,3,212.44,70.81,2024-04-17 00:00:00,2024-12-18 00:00:00,2,558,245,1,2,3,122.5,6
2886,4,223.94,55.98,2024-08-14 00:00:00,2024-12-18 00:00:00,3,558,126,1,2,3,42.0,6
2847,1,56.99,56.99,2024-12-19 00:00:00,2024-12-19 00:00:00,1,557,0,1,1,1,,3
3292,3,101.81,33.94,2024-08-13 00:00:00,2024-12-19 00:00:00,2,557,128,1,2,2,64.0,5
2836,4,213.27,53.32,2024-07-26 00:00:00,2024-12-20 00:00:00,3,556,147,1,2,3,49.0,6
3364,7,250.78,35.83,2024-02-17 00:00:00,2024-12-20 00:00:00,5,556,307,1,3,3,51.2,7
3726,1,37.9,37.9,2024-12-21 00:00:00,2024-12-21 00:00:00,1,555,0,1,1,1,,3
3235,4,222.72,55.68,2024-07-14 00:00:00,2024-12-21 00:00:00,3,555,160,1,2,3,53.3,6
3678,4,247.6,61.9,2022-11-10 00:00:00,2024-12-21 00:00:00,3,555,772,1,2,3,257.3,6
3095,4,348.76,87.19,2024-09-04 00:00:00,2024-12-21 00:00:00,3,555,108,1,3,3,36.0,7
3873,1,29.2,29.2,2024-12-22 00:00:00,2024-12-22 00:00:00,1,554,0,1,1,1,,3
3564,3,236.63,78.88,2023-03-29 00:00:00,2024-12-22 00:00:00,2,554,634,1,2,3,317.0,6
3747,1,27.84,27.84,2024-12-23 00:00:00,2024-12-23 00:00:00,1,553,0,1,1,1,,3
3794,2,87.82,43.91,2024-04-20 00:00:00,2024-12-23 00:00:00,2,553,247,1,1,2,247.0,4
3773,3,103.05,34.35,2024-03-01 00:00:00,2024-12-23 00:00:00,3,553,297,1,2,2,148.5,5
3771,1,46.16,46.16,2024-12-24 00:00:00,2024-12-24 00:00:00,1,552,0,1,1,1,,3
3426,3,128.03,42.68,2024-10-04 00:00:00,2024-12-24 00:00:00,3,552,81,1,2,2,40.5,5
3261,3,175.25,58.42,2024-02-18 00:00:00,2024-12-24 00:00:00,3,552,310,1,2,2,155.0,5
3931,1,30.24,30.24,2024-12-26 00:00:00,2024-12-26 00:00:00,1,550,0,1,1,1,,3
2953,3,163.01,54.34,2023-11-12 00:00:00,2024-12-27 00:00:00,3,549,411,1,2,2,205.5,5
3674,1,52.12,52.12,2024-12-28 00:00:00,2024-12-28 00:00:00,1,548,0,1,1,1,,3
3117,3,93.0,31.0,2024-10-30 00:00:00,2024-12-30 00:00:00,3,546,61,1,2,2,30.5,5
2816,4,213.78,53.45,2024-10-09 00:00:00,2024-12-30 00:00:00,3,546,82,1,2,3,27.3,6
3523,5,318.51,63.7,2024-08-02 00:00:00,2024-12-30 00:00:00,5,546,150,1,3,3,37.5,7
3068,3,243.07,81.02,2024-03-01 00:00:00,2024-12-31 00:00:00,1,545,305,1,2,3,152.5,6
3742,1,22.64,22.64,2025-01-01 00:00:00,2025-01-01 00:00:00,1,544,0,1,1,1,,3
2368,7,271.25,38.75,2023-11-20 00:00:00,2025-01-01 00:00:00,4,544,408,1,3,3,68.0,7
1675,1,60.42,60.42,2025-01-02 00:00:00,2025-01-02 00:00:00,1,543,0,1,1,1,,3
3410,3,193.04,64.35,2024-11-21 00:00:00,2025-01-02 00:00:00,3,543,42,1,2,2,21.0,5
3121,4,226.7,56.67,2024-02-08 00:00:00,2025-01-02 00:00:00,2,543,329,1,2,3,109.7,6
3140,7,286.74,40.96,2024-05-29 00:00:00,2025-01-02 00:00:00,4,543,218,1,3,3,36.3,7
3595,8,508.48,63.56,2024-03-01 00:00:00,2025-01-02 00:00:00,5,543,307,1,4,4,43.9,9
3820,1,31.66,31.66,2025-01-03 00:00:00,2025-01-03 00:00:00,1,542,0,1,1,1,,3
3635,2,58.42,29.21,2024-12-17 00:00:00,2025-01-03 00:00:00,1,542,17,1,1,1,17.0,3
3927,1,30.99,30.99,2025-01-04 00:00:00,2025-01-04 00:00:00,1,541,0,1,1,1,,3
1613,1,50.1,50.1,2025-01-04 00:00:00,2025-01-04 00:00:00,1,541,0,1,1,1,,3
3243,4,152.85,38.21,2024-10-12 00:00:00,2025-01-04 00:00:00,3,541,84,1,2,2,28.0,5
3548,4,172.45,43.11,2023-12-12 00:00:00,2025-01-04 00:00:00,3,541,389,1,2,2,129.7,5
3012,6,252.83,42.14,2024-07-05 00:00:00,2025-01-04 00:00:00,4,541,183,1,3,3,36.6,7
3694,1,52.07,52.07,2025-01-05 00:00:00,2025-01-05 00:00:00,1,540,0,1,1,1,,3
3480,2,95.77,47.89,2025-01-04 00:00:00,2025-01-06 00:00:00,2,539,2,1,1,2,2.0,4
3622,2,100.05,50.02,2023-10-08 00:00:00,2025-01-06 00:00:00,1,539,456,1,2,2,456.0,5
3985,1,54.91,54.91,2025-01-08 00:00:00,2025-01-08 00:00:00,1,537,0,1,1,1,,3
3563,2,49.19,24.59,2024-11-07 00:00:00,2025-01-08 00:00:00,1,537,62,1,1,1,62.0,3
3963,1,30.72,30.72,2025-01-09 00:00:00,2025-01-09 00:00:00,1,536,0,1,1,1,,3
3814,1,48.41,48.41,2025-01-09 00:00:00,2025-01-09 00:00:00,1,536,0,1,1,1,,3
3920,1,64.45,64.45,2025-01-09 00:00:00,2025-01-09 00:00:00,1,536,0,1,1,1,,3
3439,2,55.17,27.59,2024-04-20 00:00:00,2025-01-09 00:00:00,1,536,264,1,1,1,264.0,3
3540,3,164.03,54.68,2023-04-07 00:00:00,2025-01-09 00:00:00,2,536,643,1,2,2,321.5,5
3333,7,157.51,22.5,2023-09-27 00:00:00,2025-01-09 00:00:00,2,536,470,1,3,2,78.3,6
3153,2,39.03,19.52,2024-03-07 00:00:00,2025-01-10 00:00:00,1,535,309,1,1,1,309.0,3
3984,1,30.74,30.74,2025-01-11 00:00:00,2025-01-11 00:00:00,1,534,0,1,1,1,,3
3538,4,206.51,51.63,2024-01-11 00:00:00,2025-01-11 00:00:00,3,534,366,1,2,2,122.0,5
3951,1,38.46,38.46,2025-01-12 00:00:00,2025-01-12 00:00:00,1,533,0,1,1,1,,3
3077,4,200.92,50.23,2024-10-03 00:00:00,2025-01-12 00:00:00,3,533,101,1,2,2,33.7,5
3962,2,78.7,39.35,2024-08-26 00:00:00,2025-01-13 00:00:00,2,532,140,1,1,1,140.0,3
3643,2,106.75,53.38,2024-12-06 00:00:00,2025-01-13 00:00:00,2,532,38,1,2,2,38.0,5
3409,5,139.9,27.98,2023-07-04 00:00:00,2025-01-14 00:00:00,4,531,560,1,3,2,140.0,6
3415,6,231.96,38.66,2023-08-15 00:00:00,2025-01-14 00:00:00,4,531,518,1,3,3,103.6,7
3577,6,304.41,50.73,2023-04-30 00:00:00,2025-01-15 00:00:00,5,530,626,1,3,3,125.2,7
3115,7,150.84,21.55,2024-07-06 00:00:00,2025-01-15 00:00:00,6,530,193,1,3,2,32.2,6
3630,1,35.45,35.45,2025-01-16 00:00:00,2025-01-16 00:00:00,1,529,0,1,1,1,,3
1708,1,49.0,49.0,2025-01-16 00:00:00,2025-01-16 00:00:00,1,529,0,1,1,1,,3
3576,1,52.33,52.33,2025-01-16 00:00:00,2025-01-16 00:00:00,1,529,0,1,1,1,,3
3031,3,112.8,37.6,2024-06-11 00:00:00,2025-01-16 00:00:00,3,529,219,1,2,2,109.5,5
3479,3,135.47,45.16,2024-10-06 00:00:00,2025-01-16 00:00:00,3,529,102,1,2,2,51.0,5
3322,4,70.81,17.7,2024-07-18 00:00:00,2025-01-16 00:00:00,4,529,182,1,2,1,60.7,4
3472,1,36.22,36.22,2025-01-17 00:00:00,2025-01-17 00:00:00,1,528,0,1,1,1,,3
3717,2,62.71,31.35,2024-11-08 00:00:00,2025-01-17 00:00:00,2,528,70,1,1,1,70.0,3
3224,2,108.81,54.41,2024-09-06 00:00:00,2025-01-17 00:00:00,2,528,133,1,2,2,133.0,5
2976,4,219.73,54.93,2024-11-09 00:00:00,2025-01-17 00:00:00,4,528,69,1,2,3,23.0,6
3171,6,170.19,28.36,2024-03-16 00:00:00,2025-01-17 00:00:00,5,528,307,1,3,2,61.4,6
3925,1,27.02,27.02,2025-01-18 00:00:00,2025-01-18 00:00:00,1,527,0,1,1,1,,3
3868,2,80.18,40.09,2025-01-14 00:00:00,2025-01-18 00:00:00,2,527,4,1,1,1,4.0,3
3655,3,107.06,35.69,2024-10-29 00:00:00,2025-01-18 00:00:00,3,527,81,1,2,2,40.5,5
3547,4,165.42,41.36,2024-10-10 00:00:00,2025-01-18 00:00:00,3,527,100,1,2,2,33.3,5
3319,5,96.34,19.27,2024-06-13 00:00:00,2025-01-18 00:00:00,5,527,219,1,3,2,54.8,6
3093,5,251.78,50.36,2024-08-02 00:00:00,2025-01-18 00:00:00,3,527,169,1,3,3,42.3,7
3684,2,69.73,34.87,2024-05-20 00:00:00,2025-01-19 00:00:00,2,526,244,1,1,1,244.0,3
3194,5,274.09,54.82,2023-08-18 00:00:00,2025-01-19 00:00:00,2,526,520,1,3,3,130.0,7
3482,9,165.76,18.42,2024-05-12 00:00:00,2025-01-19 00:00:00,5,526,252,1,4,2,31.5,7
3325,3,89.27,29.76,2024-10-19 00:00:00,2025-01-21 00:00:00,3,524,94,1,2,2,47.0,5
2853,5,176.77,35.35,2024-02-25 00:00:00,2025-01-21 00:00:00,2,524,331,1,3,2,82.8,6
2988,3,195.49,65.16,2024-02-23 00:00:00,2025-01-22 00:00:00,2,523,334,1,2,2,167.0,5
3330,4,229.7,57.42,2024-10-10 00:00:00,2025-01-22 00:00:00,4,523,104,1,2,3,34.7,6
3611,1,45.71,45.71,2025-01-23 00:00:00,2025-01-23 00:00:00,1,522,0,1,1,1,,3
3391,4,190.8,47.7,2023-11-21 00:00:00,2025-01-23 00:00:00,3,522,429,1,2,2,143.0,5
3301,5,160.69,32.14,2024-09-19 00:00:00,2025-01-24 00:00:00,4,521,127,1,3,2,31.8,6
3015,4,145.54,36.38,2023-09-01 00:00:00,2025-01-25 00:00:00,3,520,512,1,2,2,170.7,5
3402,5,375.98,75.2,2023-11-29 00:00:00,2025-01-25 00:00:00,3,520,423,1,3,3,105.8,7
3650,1,34.58,34.58,2025-01-26 00:00:00,2025-01-26 00:00:00,1,519,0,1,1,1,,3
3859,1,48.21,48.21,2025-01-26 00:00:00,2025-01-26 00:00:00,1,519,0,1,1,1,,3
2818,3,59.6,19.87,2024-10-30 00:00:00,2025-01-26 00:00:00,3,519,88,1,2,1,44.0,4
2896,3,63.14,21.05,2024-09-01 00:00:00,2025-01-27 00:00:00,3,518,148,1,2,1,74.0,4
3485,5,304.22,60.84,2024-01-01 00:00:00,2025-01-27 00:00:00,4,518,392,1,3,3,98.0,7
3195,6,133.99,22.33,2024-09-29 00:00:00,2025-01-27 00:00:00,4,518,120,1,3,2,24.0,6
3959,1,46.45,46.45,2025-01-28 00:00:00,2025-01-28 00:00:00,1,517,0,1,1,1,,3
2873,7,387.76,55.39,2022-12-10 00:00:00,2025-01-28 00:00:00,5,517,780,1,3,3,130.0,7
3425,1,34.78,34.78,2025-01-29 00:00:00,2025-01-29 00:00:00,1,516,0,1,1,1,,3
3593,4,162.02,40.5,2024-08-14 00:00:00,2025-01-29 00:00:00,3,516,168,1,2,2,56.0,5
3027,1,28.19,28.19,2025-01-30 00:00:00,2025-01-30 00:00:00,1,515,0,1,1,1,,3
1572,1,47.19,47.19,2025-01-30 00:00:00,2025-01-30 00:00:00,1,515,0,1,1,1,,3
3173,2,92.31,46.16,2024-09-15 00:00:00,2025-01-30 00:00:00,2,515,137,1,1,2,137.0,4
3221,7,244.32,34.9,2024-12-24 00:00:00,2025-01-30 00:00:00,5,515,37,1,3,3,6.2,7
1830,1,30.94,30.94,2025-01-31 00:00:00,2025-01-31 00:00:00,1,514,0,1,1,1,,3
1782,2,37.82,18.91,2024-11-22 00:00:00,2025-01-31 00:00:00,1,514,70,1,1,1,70.0,3
3533,2,55.39,27.7,2024-11-17 00:00:00,2025-01-31 00:00:00,2,514,75,1,1,1,75.0,3
3528,2,103.31,51.66,2024-12-26 00:00:00,2025-01-31 00:00:00,2,514,36,1,2,2,36.0,5
1856,2,120.97,60.48,2024-11-22 00:00:00,2025-01-31 00:00:00,2,514,70,1,2,2,70.0,5
3228,4,219.25,54.81,2024-09-07 00:00:00,2025-01-31 00:00:00,4,514,146,1,2,3,48.7,6
2967,4,236.48,59.12,2023-06-10 00:00:00,2025-01-31 00:00:00,3,514,601,1,2,3,200.3,6
3511,4,206.21,51.55,2024-07-18 00:00:00,2025-02-01 00:00:00,3,513,198,1,2,2,66.0,5
3498,4,289.34,72.33,2024-01-13 00:00:00,2025-02-01 00:00:00,2,513,385,1,3,3,128.3,7
3131,5,192.44,38.49,2023-11-11 00:00:00,2025-02-01 00:00:00,3,513,448,1,3,2,112.0,6
2807,3,136.58,45.53,2023-11-14 00:00:00,2025-02-02 00:00:00,2,512,446,1,2,2,223.0,5
3022,6,354.34,59.06,2024-03-04 00:00:00,2025-02-02 00:00:00,4,512,335,1,3,3,67.0,7
3750,1,42.36,42.36,2025-02-03 00:00:00,2025-02-03 00:00:00,1,511,0,1,1,1,,3
3470,1,59.93,59.93,2025-02-03 00:00:00,2025-02-03 00:00:00,1,511,0,1,1,1,,3
1946,2,78.33,39.16,2024-10-17 00:00:00,2025-02-03 00:00:00,2,511,109,1,1,1,109.0,3
3110,4,252.56,63.14,2024-02-18 00:00:00,2025-02-03 00:00:00,4,511,351,1,2,3,117.0,6
3644,1,29.76,29.76,2025-02-04 00:00:00,2025-02-04 00:00:00,1,510,0,1,1,1,,3
3821,3,131.53,43.84,2024-06-23 00:00:00,2025-02-04 00:00:00,3,510,226,1,2,2,113.0,5
3174,1,32.42,32.42,2025-02-05 00:00:00,2025-02-05 00:00:00,1,509,0,1,1,1,,3
3193,2,89.65,44.83,2024-09-12 00:00:00,2025-02-05 00:00:00,2,509,146,1,1,2,146.0,4
3057,3,57.81,19.27,2024-10-14 00:00:00,2025-02-05 00:00:00,2,509,114,1,2,1,57.0,4
3136,3,194.27,64.76,2024-06-02 00:00:00,2025-02-05 00:00:00,2,509,248,1,2,2,124.0,5
3281,5,278.73,55.75,2023-11-06 00:00:00,2025-02-05 00:00:00,4,509,457,1,3,3,114.3,7
3549,7,392.65,56.09,2023-09-27 00:00:00,2025-02-05 00:00:00,3,509,497,1,3,3,82.8,7
3766,1,40.27,40.27,2025-02-06 00:00:00,2025-02-06 00:00:00,1,508,0,1,1,1,,3
3545,2,115.66,57.83,2024-09-30 00:00:00,2025-02-06 00:00:00,1,508,129,1,2,2,129.0,5
2939,3,191.22,63.74,2024-10-09 00:00:00,2025-02-06 00:00:00,3,508,120,1,2,2,60.0,5
3522,4,180.1,45.02,2024-10-10 00:00:00,2025-02-06 00:00:00,4,508,119,1,2,2,39.7,5
3390,7,50.73,7.25,2023-12-22 00:00:00,2025-02-06 00:00:00,5,508,412,1,3,1,68.7,5
3336,2,103.24,51.62,2024-11-10 00:00:00,2025-02-07 00:00:00,2,507,89,1,2,2,89.0,5
3806,1,20.83,20.83,2025-02-08 00:00:00,2025-02-08 00:00:00,1,506,0,1,1,1,,3
3709,4,200.57,50.14,2023-03-29 00:00:00,2025-02-08 00:00:00,3,506,682,1,2,2,227.3,5
3431,5,78.43,15.69,2023-11-25 00:00:00,2025-02-08 00:00:00,5,506,441,1,3,1,110.3,5
